Id,tanggal,tweet_clean,retweet,token,stop,stemmed
1.66e+18,14/05/2023,  Hanya membawa  pemain ke Kamboja karena dinilai tidak berpotensi medali namun mampu tembus semifinal Lawan Vietnam tim…,5,"['Hanya', 'membawa', 'pemain', 'ke', 'Kamboja', 'karena', 'dinilai', 'tidak', 'berpotensi', 'medali', 'namun', 'mampu', 'tembus', 'semifinal', 'Lawan', 'Vietnam', 'tim…']","['Hanya', 'membawa', 'pemain', 'Kamboja', 'dinilai', 'berpotensi', 'medali', 'mampu', 'tembus', 'semifinal', 'Lawan', 'Vietnam', 'tim…']","['hanya', 'bawa', 'main', 'kamboja', 'nilai', 'potensi', 'medali', 'mampu', 'tembus', 'semifinal', 'lawan', 'vietnam', 'tim']"
1.66e+18,14/05/2023, Inilah contoh judul berita yang konyol Kesannya Timnas Indonesia yang konyol Padahal maksud Pelatih Vietnam itu timnya…,3,"['Inilah', 'contoh', 'judul', 'berita', 'yang', 'konyol', 'Kesannya', 'Timnas', 'Indonesia', 'yang', 'konyol', 'Padahal', 'maksud', 'Pelatih', 'Vietnam', 'itu', 'timnya…']","['Inilah', 'contoh', 'judul', 'berita', 'konyol', 'Kesannya', 'Timnas', 'Indonesia', 'konyol', 'Padahal', 'maksud', 'Pelatih', 'Vietnam', 'timnya…']","['ini', 'contoh', 'judul', 'berita', 'konyol', 'kesan', 'timnas', 'indonesia', 'konyol', 'padahal', 'maksud', 'latih', 'vietnam', 'tim']"
1.66e+18,14/05/2023,Nasib Pratama Arhan Andil pada  Gol Timnas Indonesia tapi Diusir Wasit – Beritasatu –  – Arenanews ,0,"['Nasib', 'Pratama', 'Arhan', 'Andil', 'pada', 'Gol', 'Timnas', 'Indonesia', 'tapi', 'Diusir', 'Wasit', '–', 'Beritasatu', '–', '–', 'Arenanews']","['Nasib', 'Pratama', 'Arhan', 'Andil', 'Gol', 'Timnas', 'Indonesia', 'Diusir', 'Wasit', '–', 'Beritasatu', '–', '–', 'Arenanews']","['nasib', 'pratama', 'arhan', 'andil', 'gol', 'timnas', 'indonesia', 'usir', 'wasit', '', 'beritasatu', '', '', 'arenanews']"
1.66e+18,14/05/2023, Bener banget Kamboja minggir duluGa usah sakit hati krn dikalahin Indonesia Ngasih kartu merah n perpanjangan waktu  ternyata ga bisa menumbangkan timnas garudaCambodia please be a good audience and host ,0,"['Bener', 'banget', 'Kamboja', 'minggir', 'duluGa', 'usah', 'sakit', 'hati', 'krn', 'dikalahin', 'Indonesia', 'Ngasih', 'kartu', 'merah', 'n', 'perpanjangan', 'waktu', 'ternyata', 'ga', 'bisa', 'menumbangkan', 'timnas', 'garudaCambodia', 'please', 'be', 'a', 'good', 'audience', 'and', 'host']","['Bener', 'banget', 'Kamboja', 'minggir', 'duluGa', 'usah', 'sakit', 'hati', 'krn', 'dikalahin', 'Indonesia', 'Ngasih', 'kartu', 'merah', 'n', 'perpanjangan', 'waktu', 'ternyata', 'ga', 'menumbangkan', 'timnas', 'garudaCambodia', 'please', 'be', 'a', 'good', 'audience', 'and', 'host']","['bener', 'banget', 'kamboja', 'minggir', 'duluga', 'usah', 'sakit', 'hati', 'krn', 'dikalahin', 'indonesia', 'ngasih', 'kartu', 'merah', 'n', 'panjang', 'waktu', 'nyata', 'ga', 'tumbang', 'timnas', 'garudacambodia', 'please', 'be', 'a', 'good', 'audience', 'and', 'host']"
1.66e+18,14/05/2023, Ketua Umum PSSI Erick Thohir pastikan Timnas tetap percaya diri dalam menghadapi grup tangguh pada AFC Asian Cup …,7,"['Ketua', 'Umum', 'PSSI', 'Erick', 'Thohir', 'pastikan', 'Timnas', 'tetap', 'percaya', 'diri', 'dalam', 'menghadapi', 'grup', 'tangguh', 'pada', 'AFC', 'Asian', 'Cup', '…']","['Ketua', 'Umum', 'PSSI', 'Erick', 'Thohir', 'pastikan', 'Timnas', 'tetap', 'percaya', 'diri', 'menghadapi', 'grup', 'tangguh', 'AFC', 'Asian', 'Cup', '…']","['ketua', 'umum', 'pssi', 'erick', 'thohir', 'pasti', 'timnas', 'tetap', 'percaya', 'diri', 'hadap', 'grup', 'tangguh', 'afc', 'asi', 'cup', '']"
1.66e+18,14/05/2023, covid umur  tahun lagi udah bisa masuk timnas U,1,"['covid', 'umur', 'tahun', 'lagi', 'udah', 'bisa', 'masuk', 'timnas', 'U']","['covid', 'umur', 'tahun', 'udah', 'masuk', 'timnas', 'U']","['covid', 'umur', 'tahun', 'udah', 'masuk', 'timnas', 'u']"
1.66e+18,14/05/2023,    Sumbangsih terbaik oleh TIMNAS bagi bangsa,1,"['Sumbangsih', 'terbaik', 'oleh', 'TIMNAS', 'bagi', 'bangsa']","['Sumbangsih', 'terbaik', 'TIMNAS', 'bangsa']","['sumbangsih', 'baik', 'timnas', 'bangsa']"
1.66e+18,14/05/2023, Jadi jngan karna nama besar STY timnas kita Jd taruhan nya yg cm sbuk Naturalisasi Pmain Platih dalam negri sperti Indra Sjahfri dan coach Fahri chuzaini slalu mmpersmbahkan Target n juara STY x seagame gagal trs msh dberi Ksempatan  Realistis dong,0,"['Jadi', 'jngan', 'karna', 'nama', 'besar', 'STY', 'timnas', 'kita', 'Jd', 'taruhan', 'nya', 'yg', 'cm', 'sbuk', 'Naturalisasi', 'Pmain', 'Platih', 'dalam', 'negri', 'sperti', 'Indra', 'Sjahfri', 'dan', 'coach', 'Fahri', 'chuzaini', 'slalu', 'mmpersmbahkan', 'Target', 'n', 'juara', 'STY', 'x', 'seagame', 'gagal', 'trs', 'msh', 'dberi', 'Ksempatan', 'Realistis', 'dong']","['Jadi', 'jngan', 'karna', 'nama', 'besar', 'STY', 'timnas', 'Jd', 'taruhan', 'nya', 'yg', 'cm', 'sbuk', 'Naturalisasi', 'Pmain', 'Platih', 'negri', 'sperti', 'Indra', 'Sjahfri', 'coach', 'Fahri', 'chuzaini', 'slalu', 'mmpersmbahkan', 'Target', 'n', 'juara', 'STY', 'x', 'seagame', 'gagal', 'trs', 'msh', 'dberi', 'Ksempatan', 'Realistis', 'dong']","['jadi', 'jngan', 'karna', 'nama', 'besar', 'sty', 'timnas', 'jd', 'taruh', 'nya', 'yg', 'cm', 'sbuk', 'naturalisasi', 'pmain', 'platih', 'negri', 'sperti', 'indra', 'sjahfri', 'coach', 'fahri', 'chuzaini', 'slalu', 'mmpersmbahkan', 'target', 'n', 'juara', 'sty', 'x', 'seagame', 'gagal', 'trs', 'msh', 'dberi', 'ksempatan', 'realistis', 'dong']"
1.66e+18,14/05/2023, semua cinta timnas,0,"['semua', 'cinta', 'timnas']","['semua', 'cinta', 'timnas']","['semua', 'cinta', 'timnas']"
1.66e+18,14/05/2023, Males pak di Timnas SEA Games ga ada Hokky Caraka,293,"['Males', 'pak', 'di', 'Timnas', 'SEA', 'Games', 'ga', 'ada', 'Hokky', 'Caraka']","['Males', 'pak', 'Timnas', 'SEA', 'Games', 'ga', 'Hokky', 'Caraka']","['males', 'pak', 'timnas', 'sea', 'games', 'ga', 'hokky', 'caraka']"
1.66e+18,14/05/2023, kamu kalo pacaran lebih suka dipanggil dek atau dipanggil timnas u sea games,45,"['kamu', 'kalo', 'pacaran', 'lebih', 'suka', 'dipanggil', 'dek', 'atau', 'dipanggil', 'timnas', 'u', 'sea', 'games']","['kamu', 'kalo', 'pacaran', 'lebih', 'suka', 'dipanggil', 'dek', 'dipanggil', 'timnas', 'u', 'sea', 'games']","['kamu', 'kalo', 'pacar', 'lebih', 'suka', 'panggil', 'dek', 'panggil', 'timnas', 'u', 'sea', 'games']"
1.66e+18,14/05/2023,  Kiboy sanz albert trio gila anjirr buat timnas Saykots bisa ngimbangin branz jangan ditanya ya adickadick,10,"['Kiboy', 'sanz', 'albert', 'trio', 'gila', 'anjirr', 'buat', 'timnas', 'Saykots', 'bisa', 'ngimbangin', 'branz', 'jangan', 'ditanya', 'ya', 'adickadick']","['Kiboy', 'sanz', 'albert', 'trio', 'gila', 'anjirr', 'buat', 'timnas', 'Saykots', 'ngimbangin', 'branz', 'jangan', 'ditanya', 'adickadick']","['kiboy', 'sanz', 'albert', 'trio', 'gila', 'anjirr', 'buat', 'timnas', 'saykots', 'ngimbangin', 'branz', 'jangan', 'tanya', 'adickadick']"
1.66e+18,14/05/2023,Hasil Drawing Piala  AFC sudah diumumkan dan Indonesia berada di grup D bersama Jepang Vietnam dan IraqMas Ketum PSSI Erick Thohir hadir langsung mendampingi dan menyatakan meskipun lawan adalah Tim tangguh namun Timnas Indonesia tidak gentar dannkana berjuang habis habisan…  ,16,"['Hasil', 'Drawing', 'Piala', 'AFC', 'sudah', 'diumumkan', 'dan', 'Indonesia', 'berada', 'di', 'grup', 'D', 'bersama', 'Jepang', 'Vietnam', 'dan', 'IraqMas', 'Ketum', 'PSSI', 'Erick', 'Thohir', 'hadir', 'langsung', 'mendampingi', 'dan', 'menyatakan', 'meskipun', 'lawan', 'adalah', 'Tim', 'tangguh', 'namun', 'Timnas', 'Indonesia', 'tidak', 'gentar', 'dannkana', 'berjuang', 'habis', 'habisan…']","['Hasil', 'Drawing', 'Piala', 'AFC', 'diumumkan', 'Indonesia', 'berada', 'grup', 'D', 'bersama', 'Jepang', 'Vietnam', 'IraqMas', 'Ketum', 'PSSI', 'Erick', 'Thohir', 'hadir', 'langsung', 'mendampingi', 'menyatakan', 'meskipun', 'lawan', 'Tim', 'tangguh', 'Timnas', 'Indonesia', 'gentar', 'dannkana', 'berjuang', 'habis', 'habisan…']","['hasil', 'drawing', 'piala', 'afc', 'umum', 'indonesia', 'ada', 'grup', 'd', 'sama', 'jepang', 'vietnam', 'iraqmas', 'tum', 'pssi', 'erick', 'thohir', 'hadir', 'langsung', 'damping', 'nyata', 'meski', 'lawan', 'tim', 'tangguh', 'timnas', 'indonesia', 'gentar', 'dannkana', 'juang', 'habis', 'habis']"
1.66e+18,14/05/2023, timnas jerman milih pulang duluan karna mau podcast sama gitasav,120,"['timnas', 'jerman', 'milih', 'pulang', 'duluan', 'karna', 'mau', 'podcast', 'sama', 'gitasav']","['timnas', 'jerman', 'milih', 'pulang', 'duluan', 'karna', 'mau', 'podcast', 'sama', 'gitasav']","['timnas', 'jerman', 'milih', 'pulang', 'duluan', 'karna', 'mau', 'podcast', 'sama', 'gitasav']"
1.66e+18,14/05/2023,Timnas Indonesia harus segera memperbaiki performa versus Thailand pada penyisihan grup bola basket putra SEA Games  Dua calon lawan berat sudah menanti di semifinal Olahraga AdadiKompas ,0,"['Timnas', 'Indonesia', 'harus', 'segera', 'memperbaiki', 'performa', 'versus', 'Thailand', 'pada', 'penyisihan', 'grup', 'bola', 'basket', 'putra', 'SEA', 'Games', 'Dua', 'calon', 'lawan', 'berat', 'sudah', 'menanti', 'di', 'semifinal', 'Olahraga', 'AdadiKompas']","['Timnas', 'Indonesia', 'segera', 'memperbaiki', 'performa', 'versus', 'Thailand', 'penyisihan', 'grup', 'bola', 'basket', 'putra', 'SEA', 'Games', 'Dua', 'calon', 'lawan', 'berat', 'menanti', 'semifinal', 'Olahraga', 'AdadiKompas']","['timnas', 'indonesia', 'segera', 'baik', 'performa', 'versus', 'thailand', 'sisih', 'grup', 'bola', 'basket', 'putra', 'sea', 'games', 'dua', 'calon', 'lawan', 'berat', 'nanti', 'semifinal', 'olahraga', 'adadikompas']"
1.66e+18,14/05/2023, Timnas menang lanjut lihatlihat fotofoto aksinya Appang sambil makan apang panas Jadi sede malam minggua EwakoP…,2,"['Timnas', 'menang', 'lanjut', 'lihatlihat', 'fotofoto', 'aksinya', 'Appang', 'sambil', 'makan', 'apang', 'panas', 'Jadi', 'sede', 'malam', 'minggua', 'EwakoP…']","['Timnas', 'menang', 'lanjut', 'lihatlihat', 'fotofoto', 'aksinya', 'Appang', 'makan', 'apang', 'panas', 'Jadi', 'sede', 'malam', 'minggua', 'EwakoP…']","['timnas', 'menang', 'lanjut', 'lihatlihat', 'fotofoto', 'aksi', 'appang', 'makan', 'apang', 'panas', 'jadi', 'sede', 'malam', 'minggua', 'ewakop']"
1.66e+18,14/05/2023, The next level iwan bule Kalo dulu ibul buat video nelfon timnas ga pernah ada yg rekam dari sudut pandang org yg ditelfon Lbh niat ini ,0,"['The', 'next', 'level', 'iwan', 'bule', 'Kalo', 'dulu', 'ibul', 'buat', 'video', 'nelfon', 'timnas', 'ga', 'pernah', 'ada', 'yg', 'rekam', 'dari', 'sudut', 'pandang', 'org', 'yg', 'ditelfon', 'Lbh', 'niat', 'ini']","['The', 'next', 'level', 'iwan', 'bule', 'Kalo', 'dulu', 'ibul', 'buat', 'video', 'nelfon', 'timnas', 'ga', 'pernah', 'yg', 'rekam', 'sudut', 'pandang', 'org', 'yg', 'ditelfon', 'Lbh', 'niat']","['the', 'next', 'level', 'iwan', 'bule', 'kalo', 'dulu', 'ibul', 'buat', 'video', 'nelfon', 'timnas', 'ga', 'pernah', 'yg', 'rekam', 'sudut', 'pandang', 'org', 'yg', 'ditelfon', 'lbh', 'niat']"
1.66e+18,14/05/2023,  Ini pasti pembenci timnaswkwk,0,"['Ini', 'pasti', 'pembenci', 'timnaswkwk']","['Ini', 'pembenci', 'timnaswkwk']","['ini', 'benci', 'timnaswkwk']"
1.66e+18,14/05/2023,Masi tidak percaya dg terjadinya gol ke  Timnas Indonesia & dg hanya  pemainamazingklo Tuhan sudah berkehendak yg tidak mungkin terjadi pun bisa terjadi  Tuhan sudah memilih & menetapkan TimNas Indonesia menang    atas Vietnam  semangat & berdoa utk Gold Medal,0,"['Masi', 'tidak', 'percaya', 'dg', 'terjadinya', 'gol', 'ke', 'Timnas', 'Indonesia', '&', 'dg', 'hanya', 'pemainamazingklo', 'Tuhan', 'sudah', 'berkehendak', 'yg', 'tidak', 'mungkin', 'terjadi', 'pun', 'bisa', 'terjadi', 'Tuhan', 'sudah', 'memilih', '&', 'menetapkan', 'TimNas', 'Indonesia', 'menang', 'atas', 'Vietnam', 'semangat', '&', 'berdoa', 'utk', 'Gold', 'Medal']","['Masi', 'percaya', 'dg', 'terjadinya', 'gol', 'Timnas', 'Indonesia', '&', 'dg', 'pemainamazingklo', 'Tuhan', 'berkehendak', 'yg', 'mungkin', 'terjadi', 'terjadi', 'Tuhan', 'memilih', '&', 'menetapkan', 'TimNas', 'Indonesia', 'menang', 'atas', 'Vietnam', 'semangat', '&', 'berdoa', 'utk', 'Gold', 'Medal']","['mas', 'percaya', 'dg', 'jadi', 'gol', 'timnas', 'indonesia', '', 'dg', 'pemainamazingklo', 'tuhan', 'hendak', 'yg', 'mungkin', 'jadi', 'jadi', 'tuhan', 'pilih', '', 'tetap', 'timnas', 'indonesia', 'menang', 'atas', 'vietnam', 'semangat', '', 'doa', 'utk', 'gold', 'medal']"
1.66e+18,14/05/2023, menyaksikan timnas basket cewe dapet emas,0,"['menyaksikan', 'timnas', 'basket', 'cewe', 'dapet', 'emas']","['menyaksikan', 'timnas', 'basket', 'cewe', 'dapet', 'emas']","['saksi', 'timnas', 'basket', 'cewe', 'dapet', 'emas']"
1.66e+18,14/05/2023, Indonesia adalah Kryptonite bagi Pelatih Vietnam Philippe TroussierCah Perancis ini dulu juga kena pecat setelah Qatar…,78,"['Indonesia', 'adalah', 'Kryptonite', 'bagi', 'Pelatih', 'Vietnam', 'Philippe', 'TroussierCah', 'Perancis', 'ini', 'dulu', 'juga', 'kena', 'pecat', 'setelah', 'Qatar…']","['Indonesia', 'Kryptonite', 'Pelatih', 'Vietnam', 'Philippe', 'TroussierCah', 'Perancis', 'dulu', 'kena', 'pecat', 'Qatar…']","['indonesia', 'kryptonite', 'latih', 'vietnam', 'philippe', 'troussiercah', 'perancis', 'dulu', 'kena', 'pecat', 'qatar']"
1.66e+18,14/05/2023, Inilah Gol kemenangan Timnas Indonesia yg tercipta lewat tendangan Muh Taufani pada menit akhir tambahan TimNas Indonesi…,20,"['Inilah', 'Gol', 'kemenangan', 'Timnas', 'Indonesia', 'yg', 'tercipta', 'lewat', 'tendangan', 'Muh', 'Taufani', 'pada', 'menit', 'akhir', 'tambahan', 'TimNas', 'Indonesi…']","['Inilah', 'Gol', 'kemenangan', 'Timnas', 'Indonesia', 'yg', 'tercipta', 'lewat', 'tendangan', 'Muh', 'Taufani', 'menit', 'akhir', 'tambahan', 'TimNas', 'Indonesi…']","['ini', 'gol', 'menang', 'timnas', 'indonesia', 'yg', 'cipta', 'lewat', 'tendang', 'muh', 'taufani', 'menit', 'akhir', 'tambah', 'timnas', 'indonesi']"
1.66e+18,14/05/2023, Setelah ditelpon oknum politik timnas hampir kalah Bahkan kena kartu merah dan gol bunuh diri,0,"['Setelah', 'ditelpon', 'oknum', 'politik', 'timnas', 'hampir', 'kalah', 'Bahkan', 'kena', 'kartu', 'merah', 'dan', 'gol', 'bunuh', 'diri']","['Setelah', 'ditelpon', 'oknum', 'politik', 'timnas', 'hampir', 'kalah', 'Bahkan', 'kena', 'kartu', 'merah', 'gol', 'bunuh', 'diri']","['telah', 'telpon', 'oknum', 'politik', 'timnas', 'hampir', 'kalah', 'bahkan', 'kena', 'kartu', 'merah', 'gol', 'bunuh', 'diri']"
1.66e+18,14/05/2023,   Jangan didepak sty juga bagus cuma butuh proses dan lebih baik is sm sty berkolaborasi ujungny timnas semakin kuat,0,"['Jangan', 'didepak', 'sty', 'juga', 'bagus', 'cuma', 'butuh', 'proses', 'dan', 'lebih', 'baik', 'is', 'sm', 'sty', 'berkolaborasi', 'ujungny', 'timnas', 'semakin', 'kuat']","['Jangan', 'didepak', 'sty', 'bagus', 'cuma', 'butuh', 'proses', 'lebih', 'baik', 'is', 'sm', 'sty', 'berkolaborasi', 'ujungny', 'timnas', 'semakin', 'kuat']","['jangan', 'depak', 'sty', 'bagus', 'cuma', 'butuh', 'proses', 'lebih', 'baik', 'is', 'sm', 'sty', 'kolaborasi', 'ujungny', 'timnas', 'makin', 'kuat']"
1.66e+18,14/05/2023, akhirnya balik lg era timnas gahar ky squad yg dulu,0,"['akhirnya', 'balik', 'lg', 'era', 'timnas', 'gahar', 'ky', 'squad', 'yg', 'dulu']","['akhirnya', 'balik', 'lg', 'era', 'timnas', 'gahar', 'ky', 'squad', 'yg', 'dulu']","['akhir', 'balik', 'lg', 'era', 'timnas', 'gahar', 'ky', 'squad', 'yg', 'dulu']"
1.66e+18,14/05/2023, Ternyata sudah ada yg video call sebelum laga lawan Vietnam tadiAbis banyak yg kecewa soal Piala Dunia U ada yg perl…,455,"['Ternyata', 'sudah', 'ada', 'yg', 'video', 'call', 'sebelum', 'laga', 'lawan', 'Vietnam', 'tadiAbis', 'banyak', 'yg', 'kecewa', 'soal', 'Piala', 'Dunia', 'U', 'ada', 'yg', 'perl…']","['Ternyata', 'yg', 'video', 'call', 'laga', 'lawan', 'Vietnam', 'tadiAbis', 'banyak', 'yg', 'kecewa', 'soal', 'Piala', 'Dunia', 'U', 'yg', 'perl…']","['nyata', 'yg', 'video', 'call', 'laga', 'lawan', 'vietnam', 'tadiabis', 'banyak', 'yg', 'kecewa', 'soal', 'piala', 'dunia', 'u', 'yg', 'perl']"
1.66e+18,14/05/2023,Lagilagi Supersub Bikin PerbedaanBerikut rapor penggawa Timnas Indonesia U ketika singkirkan Vietnam di Semifinal SEA Games ,0,"['Lagilagi', 'Supersub', 'Bikin', 'PerbedaanBerikut', 'rapor', 'penggawa', 'Timnas', 'Indonesia', 'U', 'ketika', 'singkirkan', 'Vietnam', 'di', 'Semifinal', 'SEA', 'Games']","['Lagilagi', 'Supersub', 'Bikin', 'PerbedaanBerikut', 'rapor', 'penggawa', 'Timnas', 'Indonesia', 'U', 'singkirkan', 'Vietnam', 'Semifinal', 'SEA', 'Games']","['lagilagi', 'supersub', 'bikin', 'perbedaanberikut', 'rapor', 'penggawa', 'timnas', 'indonesia', 'u', 'singkir', 'vietnam', 'semifinal', 'sea', 'games']"
1.66e+18,14/05/2023,  BREAKING NEWS  SEA games Beberapa momen Para Pemain TIMNAS Indonesia bersama official team saat menjelang laga semifinal…,12,"['BREAKING', 'NEWS', 'SEA', 'games', 'Beberapa', 'momen', 'Para', 'Pemain', 'TIMNAS', 'Indonesia', 'bersama', 'official', 'team', 'saat', 'menjelang', 'laga', 'semifinal…']","['BREAKING', 'NEWS', 'SEA', 'games', 'Beberapa', 'momen', 'Para', 'Pemain', 'TIMNAS', 'Indonesia', 'bersama', 'official', 'team', 'menjelang', 'laga', 'semifinal…']","['breaking', 'news', 'sea', 'games', 'beberapa', 'momen', 'para', 'main', 'timnas', 'indonesia', 'sama', 'official', 'team', 'jelang', 'laga', 'semifinal']"
1.66e+18,14/05/2023, Bukan juara iesf ataupun juara emwangNicky nih bos sekali main bisa bikin timnas menang,0,"['Bukan', 'juara', 'iesf', 'ataupun', 'juara', 'emwangNicky', 'nih', 'bos', 'sekali', 'main', 'bisa', 'bikin', 'timnas', 'menang']","['Bukan', 'juara', 'iesf', 'ataupun', 'juara', 'emwangNicky', 'nih', 'bos', 'sekali', 'main', 'bikin', 'timnas', 'menang']","['bukan', 'juara', 'iesf', 'atau', 'juara', 'emwangnicky', 'nih', 'bos', 'sekali', 'main', 'bikin', 'timnas', 'menang']"
1.66e+18,14/05/2023, SPARRING LAWAN RUSSIA Menteri Pemuda dan Olahraga Dito Ariotedjo menyebut kalau Rusia mengajak timnas Indonesia mela…,129,"['SPARRING', 'LAWAN', 'RUSSIA', 'Menteri', 'Pemuda', 'dan', 'Olahraga', 'Dito', 'Ariotedjo', 'menyebut', 'kalau', 'Rusia', 'mengajak', 'timnas', 'Indonesia', 'mela…']","['SPARRING', 'LAWAN', 'RUSSIA', 'Menteri', 'Pemuda', 'Olahraga', 'Dito', 'Ariotedjo', 'menyebut', 'kalau', 'Rusia', 'mengajak', 'timnas', 'Indonesia', 'mela…']","['sparring', 'lawan', 'russia', 'menteri', 'pemuda', 'olahraga', 'dito', 'ariotedjo', 'sebut', 'kalau', 'rusia', 'ajak', 'timnas', 'indonesia', 'mela']"
1.66e+18,14/05/2023,Semangat Timnas Indonesia Yakin Indonesia JuaraLink Jersey Timnas  ARHAN TAUFANY VIETNAM INDONESIA SEA GAMES TimnasDay ,0,"['Semangat', 'Timnas', 'Indonesia', 'Yakin', 'Indonesia', 'JuaraLink', 'Jersey', 'Timnas', 'ARHAN', 'TAUFANY', 'VIETNAM', 'INDONESIA', 'SEA', 'GAMES', 'TimnasDay']","['Semangat', 'Timnas', 'Indonesia', 'Yakin', 'Indonesia', 'JuaraLink', 'Jersey', 'Timnas', 'ARHAN', 'TAUFANY', 'VIETNAM', 'INDONESIA', 'SEA', 'GAMES', 'TimnasDay']","['semangat', 'timnas', 'indonesia', 'yakin', 'indonesia', 'juaralink', 'jersey', 'timnas', 'arhan', 'taufany', 'vietnam', 'indonesia', 'sea', 'games', 'timnasday']"
1.66e+18,14/05/2023, Makan siang bersama pemain timnas dan official team di lanjutkan dgn firebriefing sebelum laga semi final sea games hotel pn…,5,"['Makan', 'siang', 'bersama', 'pemain', 'timnas', 'dan', 'official', 'team', 'di', 'lanjutkan', 'dgn', 'firebriefing', 'sebelum', 'laga', 'semi', 'final', 'sea', 'games', 'hotel', 'pn…']","['Makan', 'siang', 'bersama', 'pemain', 'timnas', 'official', 'team', 'lanjutkan', 'dgn', 'firebriefing', 'laga', 'semi', 'final', 'sea', 'games', 'hotel', 'pn…']","['makan', 'siang', 'sama', 'main', 'timnas', 'official', 'team', 'lanjut', 'dgn', 'firebriefing', 'laga', 'semi', 'final', 'sea', 'games', 'hotel', 'pn']"
1.66e+18,14/05/2023, kedalaman squad timnas Indonesia ngeri Sandy walsh Shayne pattynama Ivan jener Jordy amat Rafael Struick Cyrus Margono Marc klok Elkan Balkot Stefano Lilipaly  Cumankepakai nya sesuai statuta fifaAFF  ASIAN CUP,0,"['kedalaman', 'squad', 'timnas', 'Indonesia', 'ngeri', 'Sandy', 'walsh', 'Shayne', 'pattynama', 'Ivan', 'jener', 'Jordy', 'amat', 'Rafael', 'Struick', 'Cyrus', 'Margono', 'Marc', 'klok', 'Elkan', 'Balkot', 'Stefano', 'Lilipaly', 'Cumankepakai', 'nya', 'sesuai', 'statuta', 'fifaAFF', 'ASIAN', 'CUP']","['kedalaman', 'squad', 'timnas', 'Indonesia', 'ngeri', 'Sandy', 'walsh', 'Shayne', 'pattynama', 'Ivan', 'jener', 'Jordy', 'Rafael', 'Struick', 'Cyrus', 'Margono', 'Marc', 'klok', 'Elkan', 'Balkot', 'Stefano', 'Lilipaly', 'Cumankepakai', 'nya', 'sesuai', 'statuta', 'fifaAFF', 'ASIAN', 'CUP']","['dalam', 'squad', 'timnas', 'indonesia', 'ngeri', 'sandy', 'walsh', 'shayne', 'pattynama', 'ivan', 'jener', 'jordy', 'rafael', 'struick', 'cyrus', 'margono', 'marc', 'klok', 'elkan', 'balkot', 'stefano', 'lilipaly', 'cumankepakai', 'nya', 'sesuai', 'statuta', 'fifaaff', 'asi', 'cup']"
1.66e+18,14/05/2023, Pelatih Vietnam Menantang Duel Manajer Timnas Pencak Silat Indonesia yang Seorang TNI Pasang Badan ,50,"['Pelatih', 'Vietnam', 'Menantang', 'Duel', 'Manajer', 'Timnas', 'Pencak', 'Silat', 'Indonesia', 'yang', 'Seorang', 'TNI', 'Pasang', 'Badan']","['Pelatih', 'Vietnam', 'Menantang', 'Duel', 'Manajer', 'Timnas', 'Pencak', 'Silat', 'Indonesia', 'Seorang', 'TNI', 'Pasang', 'Badan']","['latih', 'vietnam', 'tantang', 'duel', 'manajer', 'timnas', 'pencak', 'silat', 'indonesia', 'orang', 'tni', 'pasang', 'badan']"
1.66e+18,14/05/2023, Pertandingan semi final Tim Indonesia vs vietnam di National olympic stadium pnomph penh kambojaBerhadapan dengan Vietnam…,11,"['Pertandingan', 'semi', 'final', 'Tim', 'Indonesia', 'vs', 'vietnam', 'di', 'National', 'olympic', 'stadium', 'pnomph', 'penh', 'kambojaBerhadapan', 'dengan', 'Vietnam…']","['Pertandingan', 'semi', 'final', 'Tim', 'Indonesia', 'vs', 'vietnam', 'National', 'olympic', 'stadium', 'pnomph', 'penh', 'kambojaBerhadapan', 'Vietnam…']","['tanding', 'semi', 'final', 'tim', 'indonesia', 'vs', 'vietnam', 'national', 'olympic', 'stadium', 'pnomph', 'penh', 'kambojaberhadapan', 'vietnam']"
1.66e+18,14/05/2023,Panipak tetep turun melihat post ig nya kemarin Belum ada info apa dia berlaga di kelas Ukg kelas yang selama ini dia fokuskan atau tidak Atau mungkin timnas indo sengaja menghindari Pani soalnya gak ada atlet yang ngisi slot ke kelas Ukg ,0,"['Panipak', 'tetep', 'turun', 'melihat', 'post', 'ig', 'nya', 'kemarin', 'Belum', 'ada', 'info', 'apa', 'dia', 'berlaga', 'di', 'kelas', 'Ukg', 'kelas', 'yang', 'selama', 'ini', 'dia', 'fokuskan', 'atau', 'tidak', 'Atau', 'mungkin', 'timnas', 'indo', 'sengaja', 'menghindari', 'Pani', 'soalnya', 'gak', 'ada', 'atlet', 'yang', 'ngisi', 'slot', 'ke', 'kelas', 'Ukg']","['Panipak', 'tetep', 'turun', 'melihat', 'post', 'ig', 'nya', 'kemarin', 'Belum', 'info', 'apa', 'berlaga', 'kelas', 'Ukg', 'kelas', 'selama', 'fokuskan', 'Atau', 'mungkin', 'timnas', 'indo', 'sengaja', 'menghindari', 'Pani', 'soalnya', 'gak', 'atlet', 'ngisi', 'slot', 'kelas', 'Ukg']","['panipak', 'tetep', 'turun', 'lihat', 'post', 'ig', 'nya', 'kemarin', 'belum', 'info', 'apa', 'laga', 'kelas', 'ukg', 'kelas', 'lama', 'fokus', 'atau', 'mungkin', 'timnas', 'indo', 'sengaja', 'hindar', 'pan', 'soal', 'gak', 'atlet', 'ngisi', 'slot', 'kelas', 'ukg']"
